-0.00962,0.0600778,0.0548015,0.0517881,0.0460574,0.0621788,0.0508173,0.0512485,0.0440636,0.0307497,0.0386155,0.045085,0.0421814,0.0470537,0.0477831
-0.0096,0.060138,0.0548574,0.0518775,0.046131,0.0622487,0.0509133,0.0514077,0.0441958,0.0315017,0.0388074,0.0455915,0.0429407,0.0471647,0.0479589
-0.00958,0.0601981,0.0549133,0.051967,0.0462046,0.0623186,0.0510092,0.0515669,0.0443281,0.0322537,0.0390253,0.0460982,0.0437001,0.0472757,0.0481347
-0.00956,0.0602583,0.0549693,0.0520564,0.0462782,0.0623886,0.0511052,0.0517262,0.0444604,0.0330058,0.0392496,0.0466049,0.0444595,0.0473866,0.0483105
-0.00954,0.0603185,0.0550253,0.0521458,0.0463518,0.0624587,0.0512013,0.0518855,0.0445927,0.0337579,0.0394741,0.0471117,0.045219,0.0474976,0.0484936
-0.00952,0.0603788,0.0550813,0.0522353,0.0464254,0.0625288,0.0512973,0.0520448,0.044725,0.0345101,0.0396987,0.0476186,0.045693,0.0476086,0.0486959
-0.0095,0.060439,0.0551373,0.0523248,0.0464991,0.0625989,0.0513934,0.0522041,0.0448574,0.0352623,0.0399235,0.0481286,0.0458016,0.0477196,0.0488983
-0.00948,0.0604993,0.0551933,0.0524143,0.0465728,0.0626692,0.0514896,0.0524111,0.0450222,0.0360145,0.0401484,0.0486984,0.0459102,0.0478306,0.0491008
-0.00946,0.0605597,0.0552494,0.0525038,0.0466465,0.0627394,0.0515857,0.0526181,0.0451871,0.0365797,0.0403734,0.0492683,0.0460189,0.0479416,0.0493034
-0.00944,0.06062,0.0553054,0.0525934,0.0467202,0.0628098,0.0516819,0.0528252,0.0453521,0.0366536,0.0405985,0.0498381,0.0461278,0.0480585,0.049506
-0.00942,0.0606804,0.0553615,0.0526829,0.0467939,0.0628801,0.0517781,0.0530323,0.0455171,0.0367276,0.0408238,0.0501856,0.0462367,0.0481962,0.0497088
-0.0094,0.0607408,0.0554176,0.0527725,0.0468677,0.0629506,0.0518744,0.0532288,0.0456822,0.0368018,0.0410493,0.0502645,0.0463457,0.0483339,0.0499116
-0.00938,0.0608013,0.0554737,0.0528621,0.0469415,0.0630211,0.0519707,0.0534147,0.0458473,0.0368762,0.0412748,0.0503434,0.0464548,0.0484716,0.0501144
-0.00936,0.0608617,0.0555299,0.0529827,0.0470322,0.0630916,0.0520964,0.0536006,0.0460124,0.0369507,0.0415005,0.0504224,0.046564,0.0486093,0.0503174
-0.00934,0.0609222,0.055586,0.0531136,0.0471287,0.0631622,0.052232,0.0537867,0.0461777,0.0370254,0.0417263,0.0505015,0.0466733,0.0487471,0.0505204
-0.00932,0.0609828,0.0556422,0.0532446,0.0472252,0.0632328,0.0523676,0.0539729,0.0463429,0.0371002,0.0419523,0.0505744,0.0467827,0.0488848,0.0507235
-0.0093,0.0610433,0.0556984,0.0533756,0.0473218,0.0633035,0.0525034,0.0541591,0.0465082,0.0371752,0.0421783,0.0506426,0.0468922,0.0490225,0.0509267
-0.00928,0.0611039,0.0557546,0.0535066,0.0474184,0.0633743,0.0526392,0.0543454,0.0466736,0.0372503,0.0424045,0.050711,0.0470018,0.0491603,0.05113
-0.00926,0.0611645,0.0558109,0.0536359,0.0475151,0.0634451,0.052775,0.0545318,0.046839,0.0373256,0.0426308,0.0507795,0.0471114,0.049298,0.0513333
-0.00924,0.0612252,0.0558671,0.0537532,0.0476118,0.0635159,0.0529109,0.0547182,0.0469974,0.037401,0.0428572,0.0508481,0.0472212,0.0494358,0.0515367
-0.00922,0.0612858,0.0559234,0.0538706,0.0477086,0.0635869,0.0530469,0.0549048,0.0471489,0.0374766,0.0429032,0.0509169,0.047331,0.0495736,0.0517401
-0.0092,0.0613465,0.0559797,0.0539881,0.0478054,0.0636578,0.053168,0.0550914,0.0473004,0.0375523,0.0429353,0.0509857,0.0474409,0.0497113,0.0519437
-0.00918,0.0614072,0.056036,0.0541057,0.0479023,0.0637288,0.0532882,0.0552781,0.047452,0.0376282,0.0429676,0.0510548,0.047551,0.0498491,0.0521473
-0.00916,0.061468,0.0561102,0.0542233,0.0479992,0.0637999,0.0534086,0.0554648,0.0476037,0.0377042,0.0430001,0.0511239,0.047597,0.0499869,0.0523509
-0.00914,0.0615288,0.0562201,0.054341,0.0480962,0.0638827,0.0535291,0.0556517,0.0477555,0.0377804,0.0430372,0.0511932,0.0476272,0.0501247,0.0525547
-0.00912,0.0615896,0.05633,0.0544588,0.0481932,0.0639971,0.0536497,0.0558386,0.0479073,0.0378567,0.0430745,0.0512626,0.0476576,0.0502625,0.0527585
-0.0091,0.0616504,0.05644,0.0545767,0.0482903,0.0641118,0.0537705,0.0560256,0.0480592,0.0379331,0.043112,0.0513321,0.047688,0.0504003,0.0529623
-0.00908,0.0617112,0.0565499,0.0546946,0.0483875,0.0642266,0.0538914,0.0562126,0.0482112,0.0380097,0.0431497,0.0514018,0.0477185,0.0505381,0.0530856
-0.00906,0.0617721,0.0566599,0.0548126,0.0484838,0.0643418,0.0540124,0.0563997,0.0483633,0.0380865,0.0431876,0.0514716,0.0477492,0.0506759,0.0531419
-0.00904,0.061833,0.0567698,0.0549307,0.0485741,0.0644571,0.0541335,0.0565869,0.0485155,0.0381634,0.0432257,0.0515415,0.04778,0.0508137,0.0531982
-0.00902,0.061894,0.0568798,0.0550488,0.0486645,0.0645727,0.0542548,0.0567742,0.0486678,0.0382404,0.043264,0.0516116,0.0478108,0.0509516,0.0532547
-0.009,0.0619549,0.0569898,0.0551671,0.048755,0.0646886,0.0543762,0.0569615,0.0488201,0.0383176,0.0433025,0.0516788,0.0478418,0.0510894,0.0533112
-0.00898,0.0620837,0.0570998,0.0552853,0.0488456,0.0648047,0.0544978,0.057026,0.0488594,0.0383949,0.0433412,0.0517337,0.0478729,0.0512273,0.0533678
-0.00896,0.0622127,0.0572098,0.0554037,0.0489362,0.064921,0.0546194,0.0570905,0.0488988,0.0384723,0.04338,0.0517886,0.0479041,0.0513651,0.0534246
-0.00894,0.0623419,0.0573137,0.0555221,0.0490269,0.0650375,0.0547412,0.057155,0.0489383,0.0385499,0.0434191,0.0518437,0.0479355,0.051503,0.0534814
-0.00892,0.0624713,0.0574171,0.0556406,0.0491177,0.0651543,0.0548631,0.0572196,0.0489778,0.0386276,0.0434584,0.0518987,0.0479669,0.0516408,0.0535384
-0.0089,0.0626008,0.0575207,0.0557592,0.0492086,0.0652713,0.0549851,0.0572817,0.0490174,0.0387055,0.0434978,0.0519539,0.0479984,0.0517787,0.0535954
-0.00888,0.0627306,0.0576243,0.0558778,0.0492995,0.0653886,0.0551073,0.0573414,0.049057,0.0387835,0.0435374,0.0520086,0.0480301,0.0518843,0.0536525
-0.00886,0.0628606,0.057728,0.0559965,0.0493906,0.0655061,0.0552296,0.0574012,0.0490967,0.0388616,0.0435773,0.0520588,0.0480618,0.0519495,0.0537098
-0.00884,0.0629908,0.0578317,0.0561153,0.0494816,0.0656238,0.0553519,0.0574611,0.0491365,0.0389399,0.0436173,0.0521092,0.0480937,0.0520147,0.0537671
-0.00882,0.0631211,0.0579356,0.0562341,0.0495728,0.0657417,0.0554745,0.057521,0.0491764,0.0389862,0.0436575,0.0521597,0.0481256,0.0520799,0.0538245
-0.0088,0.0632517,0.0580395,0.056353,0.049664,0.0658599,0.0555971,0.0575811,0.0492163,0.0390003,0.0436979,0.0522104,0.0481577,0.0521451,0.053882
-0.00878,0.0633825,0.0581435,0.056472,0.0497553,0.0659783,0.0557198,0.0576413,0.0492563,0.0390146,0.0437385,0.0522613,0.0481899,0.0522103,0.0539396
-0.00876,0.0635134,0.0582476,0.056591,0.0498467,0.0660969,0.0558427,0.0577016,0.0492963,0.039029,0.0437793,0.0523123,0.0482222,0.0522755,0.0539974
-0.00874,0.0636445,0.0583518,0.056689,0.0499104,0.0662157,0.0559372,0.057762,0.0493366,0.0390437,0.0438202,0.0523634,0.0482546,0.0523408,0.0540552
-0.00872,0.0637759,0.058456,0.056766,0.0499464,0.0663348,0.0560033,0.0578225,0.0493773,0.0390585,0.0438614,0.0524147,0.0482939,0.052406,0.0541131
-0.0087,0.0639074,0.0585603,0.0568429,0.0499825,0.066454,0.0560695,0.0578831,0.049418,0.0390734,0.0439027,0.0524662,0.048336,0.0524712,0.0541711
-0.00868,0.0640391,0.0586647,0.0569199,0.0500187,0.0665735,0.0561358,0.0579438,0.0494588,0.0390886,0.0439442,0.0525178,0.0483782,0.0525365,0.0542291
-0.00866,0.0641709,0.0587691,0.0569969,0.0500549,0.0666932,0.0562021,0.0580046,0.0494997,0.0391039,0.0439859,0.0525696,0.0484205,0.0526017,0.0542873
-0.00864,0.064303,0.0588737,0.0570739,0.0500912,0.0668132,0.0562686,0.0580655,0.0495408,0.0391194,0.0440279,0.0526215,0.0484629,0.052667,0.0543456
-0.00862,0.0644352,0.0589783,0.0571458,0.0501276,0.0669333,0.0563351,0.0581265,0.0495819,0.039135,0.0440703,0.0526736,0.0485055,0.0527322,0.0544144
-0.0086,0.0645677,0.059083,0.0572171,0.050164,0.0670537,0.0564017,0.0581876,0.0496232,0.0391509,0.0441129,0.0527258,0.0485482,0.0527975,0.0544856
-0.00858,0.0647003,0.0591877,0.0572885,0.0502004,0.0671742,0.0564637,0.0582488,0.0496646,0.0391669,0.0441559,0.0527781,0.048591,0.0528627,0.0545568
-0.00856,0.0648331,0.0592925,0.05736,0.0502369,0.067295,0.0565238,0.0583101,0.049706,0.039183,0.0442035,0.0528307,0.0486339,0.052928,0.0546282
-0.00854,0.064966,0.0593974,0.0574315,0.0502735,0.067416,0.0565841,0.0583715,0.0497476,0.0391994,0.0442515,0.0528833,0.0486769,0.0529933,0.0546998
-0.00852,0.0650992,0.0595024,0.0575032,0.0503102,0.0675372,0.0566445,0.058433,0.0497893,0.0392159,0.0442998,0.0529362,0.0487201,0.0530586,0.0547714
-0.0085,0.0652325,0.0596075,0.057575,0.0503469,0.0676586,0.0567051,0.0584946,0.0498311,0.0392326,0.0443484,0.0529891,0.0487634,0.0531238,0.0548431
-0.00848,0.065366,0.0597126,0.0576468,0.0503836,0.0677802,0.0567659,0.0585781,0.0498784,0.0392494,0.0443971,0.0530423,0.0488068,0.0531891,0.054915
-0.00846,0.0654997,0.0598178,0.0577188,0.0504205,0.067902,0.0568268,0.0586617,0.0499259,0.0392665,0.0444461,0.0531201,0.0488503,0.0532544,0.054987
-0.00844,0.0656335,0.059923,0.0577908,0.0504573,0.0680241,0.0568879,0.0587452,0.0499734,0.0392837,0.0444953,0.0532082,0.0488939,0.0533197,0.055059
-0.00842,0.0657675,0.0600283,0.057863,0.0504967,0.0681463,0.0569492,0.0588288,0.0500209,0.039301,0.0445447,0.0532963,0.0489376,0.053385,0.0551312
-0.0084,0.0659017,0.0601337,0.0579352,0.0505366,0.0682687,0.0570106,0.0589101,0.0500686,0.0393186,0.0445944,0.0533845,0.0489815,0.0534503,0.0552035
-0.00838,0.066036,0.0602392,0.0580075,0.0505765,0.0683914,0.0570722,0.058989,0.0501163,0.0393363,0.0446443,0.0534727,0.0490255,0.0535156,0.0552759
-0.00836,0.0661706,0.0603447,0.05808,0.0506166,0.0685142,0.057134,0.059068,0.0501641,0.0393541,0.0446944,0.0535611,0.0490695,0.0535809,0.0553484
-0.00834,0.0663052,0.0604503,0.0581525,0.0506567,0.0686372,0.057196,0.0591472,0.050212,0.0393722,0.0447447,0.0536495,0.0491137,0.0536462,0.0554211
-0.00832,0.0664401,0.0605971,0.0582251,0.0506968,0.0687605,0.0572581,0.0592265,0.0502599,0.0393904,0.0447952,0.0537344,0.0491581,0.0537318,0.0554938
-0.0083,0.0665751,0.0607644,0.0582978,0.0507371,0.068859,0.0573204,0.0593059,0.0503079,0.0394088,0.044846,0.0538161,0.0492025,0.0538275,0.0555666
-0.00828,0.0667103,0.0609317,0.0583706,0.0507775,0.0689524,0.0573828,0.0593855,0.050356,0.0394273,0.0448969,0.0538979,0.049247,0.0539233,0.0556396
-0.00826,0.0668457,0.061099,0.0584435,0.0508179,0.0690462,0.0574454,0.0594651,0.0504041,0.039446,0.0449481,0.05398,0.0492917,0.054019,0.0557127
-0.00824,0.0669812,0.0612662,0.0585165,0.0508584,0.0691404,0.0575082,0.0595449,0.0504541,0.0394649,0.0449995,0.0540622,0.0493365,0.0541147,0.0557858
-0.00822,0.0671169,0.0614335,0.0585895,0.050899,0.0692351,0.0575712,0.0596248,0.050506,0.039484,0.0450512,0.0541446,0.0493813,0.0542105,0.0558591
-0.0082,0.0672527,0.0616008,0.0586627,0.0509396,0.0693301,0.0576343,0.0597049,0.050558,0.0395032,0.045103,0.0542272,0.0494375,0.0543062,0.0559325
-0.00818,0.0673887,0.0617681,0.058736,0.0509804,0.0694255,0.0576975,0.059785,0.0506101,0.0395226,0.045155,0.05431,0.0495019,0.054402,0.0560082
-0.00816,0.0675249,0.0619354,0.0588093,0.0510212,0.0695213,0.057761,0.0598653,0.0506623,0.0395421,0.0452073,0.054393,0.0495664,0.0544977,0.0561066
-0.00814,0.0676612,0.0621027,0.0588827,0.0510621,0.0696175,0.0578246,0.0599457,0.0507146,0.0395618,0.0452598,0.0544761,0.049631,0.0545934,0.0562051
-0.00812,0.0677976,0.0622687,0.0589694,0.0511037,0.0697142,0.0578996,0.0600262,0.0507671,0.0395817,0.0453125,0.0545595,0.0496958,0.0546892,0.0563038
-0.0081,0.0679342,0.062431,0.0590954,0.0511471,0.0698112,0.0580088,0.0601068,0.0508197,0.0396017,0.0453654,0.054643,0.0497607,0.0547849,0.0564026
-0.00808,0.068071,0.0625934,0.0592215,0.0511906,0.0699086,0.058118,0.0601876,0.0508723,0.039622,0.0454185,0.0547267,0.0498257,0.0548807,0.0565015
-0.00806,0.068208,0.0627558,0.0593476,0.0512341,0.0700063,0.0582273,0.0602685,0.0509251,0.0396423,0.0454718,0.0548105,0.0498909,0.0549764,0.0566005
-0.00804,0.0683451,0.0629182,0.0594737,0.0512777,0.0701045,0.0583367,0.0603495,0.050978,0.0396629,0.0455254,0.0548946,0.0499562,0.0550722,0.0566996
-0.00802,0.0684823,0.0630807,0.0595999,0.0513214,0.0702031,0.0584462,0.0604306,0.0510311,0.0396836,0.0455791,0.0549788,0.0500216,0.0551679,0.0567989
-0.008,0.0686197,0.0632432,0.0597181,0.0513651,0.070302,0.0585558,0.0605118,0.0510842,0.0397044,0.0456331,0.0550632,0.0500871,0.0552636,0.0568983
-0.00798,0.0684731,0.0634058,0.0598317,0.0514089,0.0704014,0.0586655,0.0606264,0.0511455,0.0397253,0.0456881,0.0551478,0.0501527,0.0553594,0.0569978
-0.00796,0.0683276,0.0635684,0.0599453,0.0514527,0.0705011,0.058769,0.0607411,0.051207,0.0397424,0.0457647,0.0552325,0.0502185,0.0554551,0.0570974
-0.00794,0.0681832,0.063731,0.0600591,0.0514967,0.0706012,0.0588645,0.0608558,0.0512685,0.0397596,0.0458415,0.0553175,0.0502843,0.0555509,0.0571972
-0.00792,0.0680399,0.0638937,0.060173,0.0515406,0.0707017,0.0589602,0.0609705,0.05133,0.0397769,0.0459187,0.0554026,0.0503503,0.0556466,0.057297
-0.0079,0.0678977,0.0640565,0.060287,0.0515846,0.0708025,0.0590561,0.061082,0.0513917,0.0397944,0.0459961,0.0554878,0.0504165,0.0557423,0.057397
-0.00788,0.0677566,0.0642193,0.0604011,0.0516287,0.0709037,0.0591522,0.0611902,0.0514534,0.0398121,0.0460738,0.0555733,0.0504827,0.0558381,0.0574971
-0.00786,0.0676167,0.0643821,0.0605154,0.0516729,0.0710054,0.0592485,0.0612986,0.0515152,0.0398299,0.0461518,0.0556589,0.050549,0.0559338,0.0575973
-0.00784,0.0674778,0.0645449,0.0606297,0.0517171,0.0711073,0.059345,0.0614071,0.0515771,0.0398479,0.04623,0.0557625,0.0506155,0.0560296,0.0576976
-0.00782,0.0673401,0.0647078,0.0607442,0.0517613,0.0712097,0.0594418,0.0615158,0.051639,0.039866,0.0463086,0.0558908,0.0506821,0.0561253,0.057798
-0.0078,0.0672035,0.0648708,0.0608588,0.0518108,0.0713124,0.0595387,0.0616246,0.051701,0.0398843,0.0463874,0.0560193,0.0507488,0.0562211,0.0578986
-0.00778,0.067068,0.0650338,0.0609735,0.0518633,0.0714155,0.0596358,0.0617336,0.0517631,0.0399028,0.0464665,0.0561481,0.0508156,0.0563168,0.0579993
-0.00776,0.0669337,0.0651968,0.0610883,0.051916,0.071519,0.0597332,0.0618427,0.0518252,0.0399214,0.0465458,0.0562771,0.0508826,0.0564512,0.0581
-0.00774,0.0668006,0.0653599,0.0612032,0.0519687,0.0716228,0.0598307,0.061952,0.0518914,0.0399401,0.0466255,0.0564064,0.0509497,0.0565905,0.0582009
-0.00772,0.0666686,0.065523,0.0613182,0.0520214,0.071727,0.0599284,0.0620614,0.0519616,0.039959,0.0467054,0.0565359,0.0510168,0.0567298,0.0583127
-0.0077,0.0665378,0.0656861,0.0614333,0.0520743,0.0718315,0.0600264,0.062171,0.052032,0.0399781,0.0467856,0.0566657,0.0510841,0.0568691,0.0584436
-0.00768,0.0664081,0.0658493,0.0615486,0.0521272,0.0719364,0.0601245,0.0622807,0.0521024,0.0399973,0.046866,0.0567956,0.0511515,0.0570084,0.0585747
-0.00766,0.0662797,0.0660125,0.0616639,0.0521801,0.0720417,0.0602228,0.0623905,0.052173,0.0400167,0.0469467,0.0569259,0.051219,0.0571477,0.0587058
-0.00764,0.0661524,0.0661758,0.0617794,0.0522332,0.0721473,0.0603213,0.0625005,0.0522437,0.0400362,0.0470277,0.0570563,0.0512867,0.057287,0.0588371
-0.00762,0.0660263,0.0663391,0.061895,0.0522863,0.0722533,0.06042,0.0626107,0.0523145,0.0400559,0.047109,0.057187,0.0513544,0.0574263,0.0589686
-0.0076,0.0659014,0.0665024,0.0620106,0.0523395,0.0723596,0.060519,0.0627209,0.0523854,0.0400757,0.0471905,0.0573179,0.0514394,0.0575656,0.0591001
-0.00758,0.0657778,0.0666657,0.0621264,0.0523927,0.0724663,0.060618,0.0628313,0.0524565,0.0400957,0.0472723,0.0574491,0.0515323,0.057705,0.0592318
-0.00756,0.0656553,0.0668292,0.0622423,0.052446,0.0725733,0.0607173,0.0629419,0.0525276,0.0401158,0.0473543,0.0575804,0.0516254,0.0578443,0.0593636
-0.00754,0.0655341,0.0669926,0.0623583,0.0524994,0.0726807,0.0608168,0.0630526,0.0525989,0.0401361,0.0474366,0.057712,0.0517185,0.0579836,0.0594956
-0.00752,0.0654141,0.0671561,0.0624743,0.0525529,0.0727884,0.0609165,0.0631634,0.0526703,0.0401565,0.0475191,0.0578439,0.0518118,0.058123,0.0596277
-0.0075,0.0652954,0.0673196,0.0625905,0.0526064,0.0728965,0.0610163,0.0632744,0.0527418,0.0401771,0.047602,0.0579759,0.0519052,0.0582623,0.0597599
-0.00748,0.0651779,0.0675603,0.0628311,0.0526537,0.0728897,0.0612324,0.0634484,0.0528166,0.0401979,0.047685,0.0581082,0.0519987,0.0584017,0.0598922
-0.00746,0.0650616,0.0678014,0.0630716,0.0527011,0.0726812,0.0614486,0.0636224,0.0528915,0.0402188,0.0477683,0.0582407,0.0520923,0.058541,0.0600247
-0.00744,0.0649466,0.0680427,0.0633121,0.0527486,0.0724734,0.0616649,0.0637964,0.0529665,0.0402398,0.0478519,0.0583734,0.052186,0.0586804,0.0601572
-0.00742,0.0648329,0.0682844,0.0635526,0.0527962,0.0722664,0.0618813,0.0639705,0.0530415,0.040261,0.0479357,0.0585063,0.0522799,0.0588197,0.0602899
-0.0074,0.0647205,0.0685263,0.0637931,0.0528438,0.0720601,0.0620977,0.0641374,0.0531166,0.0402823,0.0480198,0.0586394,0.0523738,0.0589591,0.0604228
-0.00738,0.0646093,0.0687686,0.0640232,0.0528914,0.0718546,0.0623143,0.0642972,0.0531917,0.0403038,0.0481041,0.0587728,0.0524679,0.0590985,0.0605557
-0.00736,0.0644994,0.0690111,0.064236,0.0529391,0.0716499,0.0625309,0.0644571,0.053267,0.0403255,0.0481887,0.0589063,0.0525621,0.0592379,0.0606888
-0.00734,0.0643908,0.0692539,0.0644489,0.0529869,0.0714459,0.0627416,0.0646173,0.0533423,0.0403473,0.0482735,0.0590401,0.0526564,0.0593773,0.060822
-0.00732,0.0642835,0.069497,0.0646618,0.0530347,0.0712428,0.0629264,0.0647775,0.0534177,0.0403692,0.0483586,0.0591741,0.0527509,0.0595166,0.0609553
-0.0073,0.0641775,0.0697403,0.0648748,0.0530826,0.0710404,0.0631115,0.064938,0.0534931,0.0403913,0.0484439,0.0593083,0.0528454,0.059656,0.0610887
-0.00728,0.0640728,0.0699942,0.0650878,0.0531305,0.0708388,0.0632967,0.0650986,0.0535687,0.0404135,0.0485294,0.0594498,0.0529401,0.0597954,0.0612222
-0.00726,0.0639694,0.0702553,0.0653009,0.0531785,0.0706381,0.0634822,0.0652593,0.0536443,0.0404359,0.0486107,0.0595915,0.0530348,0.0599348,0.0613811
-0.00724,0.0638673,0.0705165,0.065514,0.0532266,0.0704381,0.0636679,0.0654202,0.0537276,0.0404585,0.0486923,0.0597333,0.0531297,0.0600742,0.0615546
-0.00722,0.0637666,0.0707776,0.0657272,0.0532747,0.070239,0.0638538,0.0655813,0.0538188,0.0404811,0.0487742,0.0598751,0.0532247,0.0602227,0.0617281
-0.0072,0.0636672,0.0710388,0.0659404,0.0533229,0.0700407,0.0640399,0.0657425,0.05391,0.040504,0.0488565,0.060017,0.0533198,0.0604434,0.0619018
-0.00718,0.0635692,0.0712999,0.0661537,0.0533771,0.0698432,0.0642262,0.0659038,0.0540014,0.040527,0.0489391,0.0601589,0.053415,0.0606642,0.0620757
-0.00716,0.0634725,0.0715611,0.0663671,0.0534415,0.0696466,0.0644127,0.0660653,0.0540929,0.0405501,0.0490353,0.0603009,0.0535103,0.060885,0.0622496
-0.00714,0.0633772,0.0718222,0.0665805,0.0535059,0.0694508,0.0645994,0.066227,0.0541845,0.0405734,0.0491658,0.060443,0.0536057,0.0611058,0.0624238
-0.00712,0.0632832,0.0720834,0.066794,0.0535704,0.0692559,0.0647863,0.0663888,0.0542762,0.0405968,0.0492967,0.0606315,0.0537013,0.0613267,0.062598
-0.0071,0.0631906,0.0723446,0.0670075,0.0536348,0.0690618,0.0649734,0.0665508,0.054368,0.0406204,0.0494279,0.0608337,0.0537969,0.0615477,0.0627723
-0.00708,0.0630993,0.0726058,0.0672211,0.0536994,0.0688686,0.0651607,0.0667129,0.05446,0.0406441,0.0495595,0.0610361,0.0538926,0.0617686,0.0629468
-0.00706,0.0630095,0.0728669,0.0674347,0.053764,0.0686763,0.0653482,0.0668751,0.054552,0.0406679,0.0496915,0.0612389,0.0539885,0.0619897,0.0631214
-0.00704,0.062921,0.0731281,0.0676484,0.0538286,0.0684849,0.0655359,0.0670375,0.0546442,0.0406919,0.0498238,0.061442,0.0540844,0.0622107,0.0632962
-0.00702,0.0628339,0.0733893,0.0678621,0.0538932,0.0682943,0.0657238,0.0672,0.0547365,0.0407161,0.0499565,0.0616454,0.0541805,0.0624318,0.063471
-0.007,0.0627482,0.0736505,0.0680759,0.0539579,0.0681047,0.0659119,0.0673627,0.0548289,0.0407404,0.0500895,0.0618491,0.0542767,0.062653,0.063646
-0.00698,0.0614884,0.0739116,0.0682897,0.0540227,0.0679159,0.0661002,0.0676767,0.0549417,0.0407648,0.0502229,0.0620531,0.0543729,0.0628742,0.0638211
-0.00696,0.0602338,0.0741728,0.0685036,0.0540875,0.0677281,0.0662886,0.0679908,0.0550546,0.0407894,0.0503566,0.0622574,0.0544693,0.0630954,0.0639964
-0.00694,0.0589847,0.074434,0.0687175,0.0541523,0.0675412,0.0664773,0.0683048,0.0551675,0.040812,0.0504907,0.062462,0.0545728,0.0633167,0.0641717
-0.00692,0.0577417,0.0746952,0.0689315,0.0542172,0.0673552,0.0666661,0.0686189,0.0552805,0.0408279,0.0506251,0.0626669,0.0546989,0.063538,0.0643472
-0.0069,0.0565049,0.0749564,0.0691455,0.0542821,0.0671702,0.0668551,0.0689195,0.0553935,0.0408438,0.0507599,0.0628721,0.0548251,0.0637593,0.0645228
-0.00688,0.0552748,0.0752176,0.0693596,0.054347,0.0669861,0.0670443,0.0692069,0.0555066,0.0408598,0.050895,0.0630775,0.0549514,0.0639807,0.0646985
-0.00686,0.054052,0.0754788,0.0695969,0.0544207,0.066803,0.0672774,0.0694944,0.0556197,0.0408758,0.0510304,0.0632832,0.0550778,0.0642021,0.0648743
